学校,年份,专业,科类,选科,最低分,平均分,最低位次,批次,学校类别,学校层次,办学性质,双一流,211,985,隶属,城市,省份
西南大学,2024,日语,物理类,首选物理，再选不限,576,0,21845,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
西南大学,2024,纺织工程,物理类,首选物理，再选化学,575,0,22254,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
西南大学,2024,风景园林,物理类,首选物理，再选生物,575,0,22254,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
西南大学,2024,国际经济与贸易,物理类,首选物理，再选不限,575,0,22254,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
西南大学,2024,心理学（中外合作办学）（中外合作办学）,物理类,首选物理，再选不限,575,0,22254,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
西南大学,2024,物流管理,物理类,首选物理，再选不限,575,0,22254,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
西南大学,2024,园林,物理类,首选物理，再选生物,574,0,22618,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
西南大学,2024,经济学（中外合作办学）（中外合作办学）,物理类,首选物理，再选不限,573,0,23029,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
西南大学,2024,自然保护与环境生态类,物理类,首选物理，再选化学,573,0,23029,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
西南大学,2024,市场营销,物理类,首选物理，再选不限,570,0,24357,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
西南大学,2024,植物生产类,物理类,首选物理，再选化学,570,0,24357,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
西南大学,2024,食品质量与安全（中外合作办学）（中外合作办学）,物理类,首选物理，再选化学,567,0,25632,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
西南大学,2024,动物科学,物理类,首选物理，再选化学,565,0,26509,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
西南大学,2024,生物技术（中外合作办学）（中外合作办学）,物理类,首选物理，再选化学,564,0,26935,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
西南大学,2024,水产类,物理类,首选物理，再选化学,560,0,28781,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
西南大学,2024,植物科学与技术（中外合作办学）（中外合作办学）,物理类,首选物理，再选化学,553,0,32101,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
西南大学,2024,动物科学（中外合作办学）（中外合作办学）,物理类,首选物理，再选化学,541,0,38068,本科批,综合类,本科,公办,双一流,是,否,教育部,重庆市,重庆
北京大学,2024,理科试验班类（理科基础类专业）,物理类,首选物理，再选化学,699,0,161,本科批,综合类,本科,公办,双一流,是,是,教育部,北京市,北京
电子科技大学,2024,计算机科学与技术（国家珠峰计划拔尖人才实验班）,物理类,首选物理，再选化学,673,0,617,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,电子信息类（成电英才计划拔尖创新人才实验班）,物理类,首选物理，再选化学,672,0,671,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,计算机科学与技术（智能金融与区块链金融双A联合学位实验班）,物理类,首选物理，再选化学,667,0,956,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,计算机科学与技术（互联网交叉复合型精英人才双学位培养计划）,物理类,首选物理，再选化学,665,0,1091,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,集成电路设计与集成系统（国家示范性微电子学院）,物理类,首选物理，再选化学,663,0,1233,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,计算机类,物理类,首选物理，再选化学,663,0,1233,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,电子信息类（信息与通信）,物理类,首选物理，再选化学,662,0,1319,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,电子信息类（光电集成与光网络）,物理类,首选物理，再选化学,662,0,1319,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,微电子科学与工程,物理类,首选物理，再选化学,662,0,1319,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,电子信息类（智能仪器、智能控制）,物理类,首选物理，再选化学,660,0,1489,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,工科试验班（电子工程类）,物理类,首选物理，再选化学,660,0,1489,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,物联网工程（互联网交叉复合型精英人才双学位培养计划）,物理类,首选物理，再选化学,659,0,1572,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,软件工程（互联网交叉培养实验班）,物理类,首选物理，再选化学,656,0,1836,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,软件工程（国家示范性软件学院）,物理类,首选物理，再选化学,653,0,2150,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,软件工程（工业软件）,物理类,首选物理，再选化学,652,0,2258,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,电子信息类（中外合作办学）（电子信息）（中外合作办学）,物理类,首选物理，再选化学,638,0,4079,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,临床医学,物理类,首选物理，再选化学,637,0,4248,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,电子信息类（中外合作办学）（通信、微电子）（中外合作办学）,物理类,首选物理，再选化学,633,0,4970,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
电子科技大学,2024,电子信息类（中外合作办学）（海南陵水国际教育创新区）（中外合作办学）,物理类,首选物理，再选化学,617,0,8388,本科批,理工类,本科,公办,双一流,是,是,教育部,成都市,四川
山东大学,2024,临床医学（齐鲁医学堂创新实验班）,物理类,首选物理，再选化学、生物(2科必选),671,0,714,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,临床医学（5+3一体化）,物理类,首选物理，再选化学、生物(2科必选),658,0,1664,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,数学类,物理类,首选物理，再选化学,658,0,1664,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,自动化类,物理类,首选物理，再选化学,654,0,2031,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,临床医学（五年制）,物理类,首选物理，再选化学、生物(2科必选),650,0,2482,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,电子信息类（微电子与电路集成方向）,物理类,首选物理，再选化学,650,0,2482,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,电气工程及其自动化,物理类,首选物理，再选化学,650,0,2482,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,计算机科学与技术,物理类,首选物理，再选化学,649,0,2591,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,人工智能,物理类,首选物理，再选化学,649,0,2591,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,计算机类（软件数媒与大数据方向）,物理类,首选物理，再选化学,649,0,2591,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,电子信息类（通信电子与光电方向）,物理类,首选物理，再选化学,648,0,2723,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,网络空间安全,物理类,首选物理，再选化学,648,0,2723,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,物理学类,物理类,首选物理，再选化学,644,0,3219,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,机械类,物理类,首选物理，再选化学,643,0,3373,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,能源动力类,物理类,首选物理，再选化学,639,0,3941,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,智能建造与智慧交通,物理类,首选物理，再选化学,635,0,4625,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,生物科学类,物理类,首选物理，再选化学,634,0,4805,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,智能医学工程,物理类,首选物理，再选化学,633,0,4970,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,材料类,物理类,首选物理，再选化学,628,0,5910,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,化学类,物理类,首选物理，再选化学,627,0,6098,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,药学类,物理类,首选物理，再选化学,626,0,6277,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,环境科学与工程类,物理类,首选物理，再选化学,624,0,6722,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,管理科学与工程类,物理类,首选物理，再选化学,621,0,7389,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,土木类,物理类,首选物理，再选化学,616,0,8623,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
山东大学,2024,护理学,物理类,首选物理，再选生物,599,0,13384,本科批,综合类,本科,公办,双一流,是,是,教育部,济南市,山东
华中科技大学,2024,临床医学（八年制）,物理类,首选物理，再选化学,679,0,376,本科批,综合类,本科,公办,双一流,是,是,教育部,武汉市,湖北
